acresburned,adminunit,archiveyear,county,extinguished,fatalities,latitude,firelocation,longitude,firename,searchdescription,started,structuresdamaged,structuresdestroyed,structuresevacuated,structuresthreatened,timestarted,timeextinguished,dayofweekstartedname,dayofweekstartednum,duration,date_established,population_jul_2019,areasqmi,areakm2,popdensitypersqmi,caucus
62,Kern County Fire Department,2018,Kern,2019-01-04 09:54:00+00:00,,34.86022,"off Lebec Road and Lebec Oaks Road, North of Lebec",-118.87881,Lebec Fire,"The Lebec Fire started July 8, 2018 off Lebec Road and Lebec Oaks Road, North of Lebec (Kern County) and burned 62 acres. It was contained on July 9, 2018.",2018-07-08 13:38:00+00:00,,,,,2018-07-08 13:38:00+00:00,2019-01-04 09:54:00+00:00,Sun,0,179.8444444,1866,909235,8142,21088,111.6721936,Suburban
34,Kern County Fire ,2018,Kern,2019-01-04 09:16:00+00:00,,35.17156,"off Marcel Drive and Woodford-Tehachapi Road, west of Tehachapi",-118.51651,Marcel Fire,"The Marcel Fire started August 17, 2018 off Marcel Drive and Woodford-Tehachapi Road, west of Tehachapi (Kern County) and burned 34 acres. It was contained August 18, 2018.",2018-08-17 18:47:00+00:00,,,,,2018-08-17 18:47:00+00:00,2019-01-04 09:16:00+00:00,Fri,5,139.6034722,1866,909235,8142,21088,111.6721936,Suburban
2500,Kern County Fire and the US Fish and Wildlife Service,2019,"Kern, Napa",2019-05-09 09:37:00+00:00,,35.72057,"off Twisselmen Road, in the Kern National Wildlife Refuge,15 miles west of Delano",-119.62762,Refuge Fire,"Refuge Fire started on May 7, 2019 in the Kern National Wildlife Refuge in Kern County. The fire burned 2,500 acres and is now 100% contained.",2019-05-07 15:47:00+00:00,,,,,2019-05-07 15:47:00+00:00,2019-05-09 09:37:00+00:00,Tue,2,1.743055556,1866,909235,8142,21088,111.6721936,"Suburban, Suburban"
172,Kern County Fire,2019,Kern,2019-05-08 08:48:00+00:00,,35.03855,Off Highway 166 at Wind Wolves Preserve,-119.19454,Vulcan Fire,"The Vulcan Fire started on May 3, 2019 off Highway 166 at Wind Wolves Preserve (Kern County).",2019-05-03 15:04:00+00:00,,,,,2019-05-03 15:04:00+00:00,2019-05-08 08:48:00+00:00,Fri,5,4.738888889,1866,909235,8142,21088,111.6721936,Suburban
115,Kern County Fire Department,2019,Kern,2019-05-08 08:47:00+00:00,,35.65189,"Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield",-118.92545,Woody Fire,"The Woody Fire started on April 30, 2019 off Woody Rd & Horseshoe Ranch Rd, northeast of Bakersfield (Kern County). It was contained on May 1, 2019.",2019-04-30 18:37:00+00:00,,,,,2019-04-30 18:37:00+00:00,2019-05-08 08:47:00+00:00,Tue,2,7.590277778,1866,909235,8142,21088,111.6721936,Suburban
64,Ventura County Fire Department,2013,"Ventura, Mariposa",2013-11-15 16:00:00+00:00,,34.384,"Wheeler Canyon, north of Santa Paula",-119.13249,Wheeler Fire,"The Wheeler Fire was a 64 acre fire in Wheeler Canyon, north of Santa Paula.",2013-11-14 11:05:00+00:00,,,,,2013-11-14 11:05:00+00:00,2013-11-15 16:00:00+00:00,Thu,4,1.204861111,1872,843843,1846,4781,457.1197183,"Urban, Rural"
50,Ventura County Fire Department,2015,Ventura,2015-11-07 16:45:00+00:00,,34.15,"Hidden Valley area, southwest of Thousand Oaks",-118.879444,Potrero Fire,CAL FIRE is assisting @VCFD with a 50 acre wildfire one mile southwest of Thousand Oaks (Ventura County). #PotreroFire,2015-11-07 01:45:00+00:00,,,,,2015-11-07 01:45:00+00:00,2015-11-07 16:45:00+00:00,Sat,6,0.625,1872,843843,1846,4781,457.1197183,Urban
78,Ventura County Fire Department,2016,Ventura,2016-07-15 14:00:00+00:00,,36.92244,"near Lake Sherwood, southwest of Thousand Oaks",-119.39619,Sherwood Fire,"The Sherman Fire near Lake Sherwood, southwest of Thousand Oaks (Ventura County) burned in July 2016.",2016-07-13 15:52:00+00:00,,,,,2016-07-13 15:52:00+00:00,2016-07-15 14:00:00+00:00,Wed,3,1.922222222,1872,843843,1846,4781,457.1197183,Urban
45,Ventura County Fire,2016,Ventura,2016-07-01 19:50:00+00:00,,34.27619,"off Hwy 118 at Rocky Peak Rd, NE Simi Valley",-118.63264,Kuehner Fire,"Kuehner Fire started on July 1, 2016 off Hwy 118 at Rocky Peak Rd, NE Simi Valley (Ventura Co) and burned 45 acres.",2016-07-01 14:00:00+00:00,,,,,2016-07-01 14:00:00+00:00,2016-07-01 19:50:00+00:00,Fri,5,0.243055556,1872,843843,1846,4781,457.1197183,Urban
15,Ventura County Fire,2016,Ventura,2016-07-12 10:30:00+00:00,,33.11645,"off Volcan Mountain, north of Julian",-116.58542,Shelter Fire,"Shelter Fire off Volcan Mountain, north of Julian (Ventura County) burned in July 2016.",2016-07-11 12:58:00+00:00,,,,,2016-07-11 12:58:00+00:00,2016-07-12 10:30:00+00:00,Mon,1,0.897222222,1872,843843,1846,4781,457.1197183,Urban
281893,US Forest Service - Los Padres National Forest ,2017,"Ventura, Santa Barbara",2019-03-14 11:24:00+00:00,,34.41521,"Hwy 150 and Hwy 126, north of Santa Paula ",-119.09124,Thomas Fire,"The Thomas Fire started on December 4, 2017 off Hwy 150 and Hwy 126, north of Santa Paula in Ventura County.",2017-12-04 18:28:00+00:00,280,1063,,,2017-12-04 18:28:00+00:00,2019-03-14 11:24:00+00:00,Mon,1,464.7055556,1872,843843,1846,4781,457.1197183,"Urban, Suburban"
186,Ventura County Fire Department,2018,"Ventura, Mariposa",2019-01-04 08:46:00+00:00,,34.26734825,"off Highway 118 and Rocky Peak Road, east of Simi Valley",-118.6438159,Peak Fire,"The Peak Fire started November 12, 2018 off Highway 118 and Rocky Peak Road, east of Simi Valley (Ventura County) and burned 186 acres. It was contained November 12, 2018.  ",2018-11-12 10:06:00+00:00,,,,,2018-11-12 10:06:00+00:00,2019-01-04 08:46:00+00:00,Mon,1,52.94444444,1872,843843,1846,4781,457.1197183,"Urban, Rural"
150,Ventura County Fire Department,2018,Ventura,2019-01-04 08:44:00+00:00,,34.30166667,"off Shell Road and Orr Road, Santa Paula",-119.0991667,Briggs Fire,"The Briggs Fire started November 15, 2018 off Shell Road and Orr Road, Santa Paula (Ventura County)",2018-11-15 01:39:00+00:00,,,,,2018-11-15 01:39:00+00:00,2019-01-04 08:44:00+00:00,Thu,4,50.29513889,1872,843843,1846,4781,457.1197183,Urban
1806,Ventura County Fire Department,2019,Ventura,2019-11-02 18:57:00+00:00,,34.282179,"West Easy Street and West Los Angeles Avenue, Simi Valley",-118.803389,Easy Fire,"The Easy Fire started October 30, 2019 off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County",2019-10-30 07:45:14+00:00,,,,,2019-10-30 07:45:14+00:00,2019-11-02 18:57:00+00:00,Wed,3,3.46650463,1872,843843,1846,4781,457.1197183,Urban
9999,Ventura County Fire Department ,2019,Ventura,2019-11-06 18:00:00+00:00,,34.302212,"off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula",-118.997115,Maria Fire ,"Maria Fire started on October 31, 2019 off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County.",2019-10-31 20:58:28+00:00,,4,,,2019-10-31 20:58:28+00:00,2019-11-06 18:00:00+00:00,Thu,4,5.876064815,1872,843843,1846,4781,457.1197183,Urban
279,Los Padres National Forest,2019,Ventura,2019-09-05 08:14:00+00:00,,34.71011,3 miles northwest of Reyes Creek,-119.3547,Snail Fire,"The Snail Fire started September 1, 2019 3 miles northwest of Reyes Creek in Ventura County",2019-09-01 17:37:43+00:00,,,,,2019-09-01 17:37:43+00:00,2019-09-05 08:14:00+00:00,Sun,0,3.608530093,1872,843843,1846,4781,457.1197183,Urban
200,Ventura County Fire Department ,2019,Ventura,2019-10-12 18:00:00+00:00,,34.23955,"Olivas Park Drive, near the Buenaventura Golf Course",-119.20187,Olivas Fire,"The Olivas Fire started October 11, 2019 off Olivas Park Drive, near the Buenaventura Golf Course in Ventura County.",2019-10-11 15:57:10+00:00,,,,,2019-10-11 15:57:10+00:00,2019-10-12 18:00:00+00:00,Fri,5,1.085300926,1872,843843,1846,4781,457.1197183,Urban
131,CAL FIRE San Luis Obispo ,2019,Ventura,2019-07-15 14:10:00+00:00,,34.366111,Off of South Mountain Rd and Balcom Canyon Road East of Santa Paula,-118.96,South Fire ,"South Fire started on July 14, 2019 off of South Mountain Rd and Balcom Canyon Road East of Santa Paula in Ventura County.",2019-07-14 11:45:00+00:00,,,,,2019-07-14 11:45:00+00:00,2019-07-15 14:10:00+00:00,Sun,0,1.100694444,1872,843843,1846,4781,457.1197183,Urban
3505,CAL FIRE Sonoma-Lake-Napa Unit,2013,Sonoma,2013-11-27 18:15:00+00:00,,38.8167,"The Geysers area, 10 miles northeast of Geyserville",-122.8498,McCabe Fire,"The McCabe Fire is burning in The Geysers area, east of Cloverdale, Sonoma County.",2013-11-22 02:04:00+00:00,,1,,,2013-11-22 02:04:00+00:00,2013-11-27 18:15:00+00:00,Fri,5,5.674305556,1850,488863,1576,4082,310.1922589,Suburban
159,CAL FIRE Sonoma-Lake-Napa Unit,2013,Sonoma,2013-10-05 07:45:00+00:00,,38.34599,"near Crane Creek Regional Park off Pressley Rd, east of Rohnert Park ",-122.6503,Crane Fire,"The Crane Fire burned October 2013 near Crane Creek Regional Park off Pressley Rd, east of Rohnert Park in Sonoma County.",2013-10-04 12:25:00+00:00,,,,,2013-10-04 12:25:00+00:00,2013-10-05 07:45:00+00:00,Fri,5,0.805555556,1850,488863,1576,4082,310.1922589,Suburban
158,CAL FIRE Sonoma-Lake-Napa Unit,2013,Sonoma,2013-07-26 17:45:00+00:00,,38.17693,"Off Lakeville Hwy, 6 miles SE of Petaluma",-122.51253,Lakeville Fire,"The Lakeville Fire burned in July 2013 off Lakeville Highway, 6 miles southeast of Petaluma in Sonoma County. ",2013-07-26 13:45:00+00:00,,,,,2013-07-26 13:45:00+00:00,2013-07-26 17:45:00+00:00,Fri,5,0.166666667,1850,488863,1576,4082,310.1922589,Suburban
125,CAL FIRE Sonoma-Lake-Napa Unit,2013,Sonoma,2013-05-03 06:15:00+00:00,,38.638828,"Hwy 128 & Yellow Jacket Ranch Rd in Knights Valley, northwest of Calistoga",-122.655616,Yellow Fire,"The Yellow Fire burned in Month 2013, northwest of Calistoga in Sonoma County.",2013-05-01 02:01:00+00:00,,,,,2013-05-01 02:01:00+00:00,2013-05-03 06:15:00+00:00,Wed,3,2.176388889,1850,488863,1576,4082,310.1922589,Suburban
28,CAL FIRE Sonoma-Lake-Napa Unit,2013,"Sonoma, Solano, Lake, Colusa",2013-06-14 15:45:00+00:00,,38.4229,"throughout Sonoma, Solano, Lake & Colusa Counties",-122.0437,Sonoma-Lake-Napa Unit Lightning Fires,The Sonoma-Lake-Napa Unit Lightning Fires happened in June 2013 across multiple counties totaling 28 fires. ,2013-06-10 00:46:00+00:00,,,,,2013-06-10 00:46:00+00:00,2013-06-14 15:45:00+00:00,Mon,1,4.624305556,1850,488863,1576,4082,310.1922589,"Suburban, Suburban, Rural, Rural"
1547,CAL FIRE Sonoma-Lake-Napa Unit,2016,Sonoma,2016-09-29 17:00:00+00:00,,38.80017,"off Big Geysers Road and Geysers Resort Road, 10 miles east of Cloverdale",-122.82895,Sawmill Fire,"The Sawmill Fire burned 1500 acres off Geysers Rd and Geysers Resort Rd 10 miles east of Cloverdale, Sonoma County, in September 2016.",2016-09-25 10:43:00+00:00,,,,,2016-09-25 10:43:00+00:00,2016-09-29 17:00:00+00:00,Sun,0,4.261805556,1850,488863,1576,4082,310.1922589,Suburban
56556,CAL FIRE Sonoma-Lake-Napa Unit,2017,"Sonoma, Napa",2018-02-09 09:30:00+00:00,3,38.4041,"Hwy 12, north of Glen Ellen",-122.5209,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),"The Nuns Fire started on October 9, 2017 off of Hwy 12, north of Glen Ellen in Sonoma County and burned 56,556 acres. The Nuns Fire is a combination of the Adobe, Norrbom, Pressley, Partrick, Oakmont Fires that were a part of the Central LNU Complex.",2017-10-08 22:00:00+00:00,172,1355,,,2017-10-08 22:00:00+00:00,2018-02-09 09:30:00+00:00,Sun,0,123.4791667,1850,488863,1576,4082,310.1922589,"Suburban, Suburban"
36807,CAL FIRE Sonoma-Lake-Napa Unit,2017,"Sonoma, Napa",2018-02-09 09:27:00+00:00,22,38.60895,"off of Hwy 128 and Bennett Ln, Calistoga",-122.62879,Tubbs Fire (Central LNU Complex),"The Tubbs Fire, part of the Central LNU Complex, started on October 8th off of Highway 128 and Bennett Lane, Hwy 128, Calistoga, Napa County and burned 36,807 acres. It was contained on October 31, 2017. ",2017-10-08 21:45:00+00:00,317,5636,,,2017-10-08 21:45:00+00:00,2018-02-09 09:27:00+00:00,Sun,0,123.4875,1850,488863,1576,4082,310.1922589,"Suburban, Suburban"
17357,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-02-09 09:32:00+00:00,,38.76549,"off of Pocket Ranch Rd and Ridge Ranch Rd, Geyserville ",-122.90939,Pocket Fire (Central LNU Complex),"The Pocket Fire, part of the Central LNU Complex, started on October 9, 2017 off of Pocket Ranch Rd and Ridge Ranch Rd, Geyserville (Sonoma County) and burned 17,357 acres. It was contained on October 31, 2017. ",2017-10-09 03:30:00+00:00,2,6,,,2017-10-09 03:30:00+00:00,2018-02-09 09:32:00+00:00,Mon,1,123.2513889,1850,488863,1576,4082,310.1922589,Suburban
1660,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 13:34:00+00:00,,38.14242,Hwy 37 & Lakeville Highway,-122.47301,37 Fire,"The 37 Fire started on October 9, 2017 off Hwy 37 & Lakeville Highway near Skaggs Island (Sonoma County) and burned 1,660 acres.",2017-10-09 14:00:00+00:00,,,,,2017-10-09 14:00:00+00:00,2018-01-09 13:34:00+00:00,Mon,1,91.98194444,1850,488863,1576,4082,310.1922589,Suburban
100,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-04-05 12:01:00+00:00,,38.46123,east side of Highway 12 near the Oakmont community,-122.58152,Oakmont Fire (Central LNU Complex),"The Oakmont Fire started October 14, 2017 off the east side of Highway 12 near the Oakmont community.",2017-10-14 20:35:00+00:00,,,,,2017-10-14 20:35:00+00:00,2018-04-05 12:01:00+00:00,Sat,6,172.6430556,1850,488863,1576,4082,310.1922589,Suburban
20,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 13:30:00+00:00,,38.51937,"Fort Ross Rd and Hwy 1, north of Jenner",-123.24713,Fort Fire,"The Fort Fire started on October 7, 2017 off Fort Ross Rd and Hwy 1, north of Jenner in Sonoma County. ",2017-10-07 20:00:00+00:00,,,,,2017-10-07 20:00:00+00:00,2018-01-09 13:30:00+00:00,Sat,6,93.72916667,1850,488863,1576,4082,310.1922589,Suburban
18,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 12:45:00+00:00,,38.26294,"Bodega Ave and Nosecchi Rd., east of Petaluma",-122.71998,Bodega Fire,"The Bodega Fire started on August 27, 2017 off Boadega Avenue and Nosecchi Road, east of Petaluma in Sonoma County and burned 18 acres.",2017-08-27 13:30:00+00:00,,,,,2017-08-27 13:30:00+00:00,2018-01-09 12:45:00+00:00,Sun,0,134.96875,1850,488863,1576,4082,310.1922589,Suburban
11,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 12:15:00+00:00,,38.70289,"Independence Lane, 2 miles south of Geyserville",-122.90217,Independence Fire,"The Independence Fire started July 31 2017 off Independence Lane, 2 miles south of Geyserville (Sonoma County) and burned 11 acres.",2017-07-31 23:17:00+00:00,,,,,2017-07-31 23:17:00+00:00,2018-01-09 12:15:00+00:00,Mon,1,161.5402778,1850,488863,1576,4082,310.1922589,Suburban
0,CAL FIRE Sonoma-Lake-Napa Unit,2017,Sonoma,2018-01-09 13:34:00+00:00,,38.36685,east of Rohnert Park,-122.64001,Pressley Fire (Central LNU Complex),"The Pressley Fire started on October 09, 2017 east of Rohnert Park in Sonoma County. 10/13/17 Pm absorbed into the Nuns Fire",2017-10-09 01:30:00+00:00,,,,,2017-10-09 01:30:00+00:00,2018-01-09 13:34:00+00:00,Mon,1,92.50277778,1850,488863,1576,4082,310.1922589,Suburban
10,Schell-Vista Fire Protection District ,2018,Sonoma,2019-01-04 10:12:00+00:00,,38.245151,"Hwy 12 and Broadway, Schellville ",-122.44408,Pallet Fire,"The Pallet Fire started on June 5, 2018 at Hwy 12 and Broadway, Schellville in Sonoma County. The fire burned 10 acres and was 100% contained on June 5, 2018.",2018-06-05 13:03:00+00:00,,,,,2018-06-05 13:03:00+00:00,2019-01-04 10:12:00+00:00,Tue,2,212.88125,1850,488863,1576,4082,310.1922589,Suburban
77758,CAL FIRE Sonoma-Lake-Napa Unit,2019,Sonoma,2019-11-06 19:00:00+00:00,,38.792458,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",-122.780053,Kincade Fire,"The Kincade Fire started on October 23, 2018 off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County",2019-10-23 21:27:00+00:00,60,374,,0,2019-10-23 21:27:00+00:00,2019-11-06 19:00:00+00:00,Wed,3,13.89791667,1850,488863,1576,4082,310.1922589,Suburban
492,CAL FIRE Santa Clara Unit,2013,Contra Costa,2013-07-01 18:40:00+00:00,,37.96866,Kirker Pass Road south of Pittsburg,-121.91453,Kirker Fire,The Kirker Fire burned in July 2013 off Kirker Pass Road south of Pittsburg in Contra Costa County. ,2013-07-01 13:19:00+00:00,,,,,2013-07-01 13:19:00+00:00,2013-07-01 18:40:00+00:00,Mon,1,0.222916667,1850,1165927,720,1865,1619.343056,Urban
274,CAL FIRE Santa Clara Unit,2013,Contra Costa,2013-07-01 18:30:00+00:00,,39.90465,off Concord Ave & Vineyard Parkway in Brentwood,-121.74367,Concord Fire,The Concord Fire burned in July 2013 off Concord Ave and Vineyard Parkway in Brentwood in Contra Costa County. ,2013-07-01 15:41:00+00:00,,,,,2013-07-01 15:41:00+00:00,2013-07-01 18:30:00+00:00,Mon,1,0.117361111,1850,1165927,720,1865,1619.343056,Urban
80,CAL FIRE Santa Clara Unit,2014,"Contra Costa, Contra Costa",2014-07-12 18:00:00+00:00,,37.5359,"off Marsh Creek Rd., near Aspara Drive, east of Clayton",-121.5118,Marsh Fire,"The Marsh Fire started on July 11th, 2014 off off Marsh Creek Rd., near Aspara Drive, east of Clayton and burned 80 acres.",2014-07-11 21:57:00+00:00,,,,,2014-07-11 21:57:00+00:00,2014-07-12 18:00:00+00:00,Fri,5,0.835416667,1850,1165927,720,1865,1619.343056,"Urban, Urban"
195,CAL FIRE Santa Clara Unit,2015,"Contra Costa, Alameda",2015-07-30 16:00:00+00:00,,37.81629,"Vasco Rd,  3 miles southwest of Byron",-121.68113,Vasco Fire,"The Vasco Fire started on July 30, 2015 and burned 195 acres off Vasco Rd., 3 miles southwest of Byron in Contra Costa County.",2015-07-30 11:18:00+00:00,,,,,2015-07-30 11:18:00+00:00,2015-07-30 16:00:00+00:00,Thu,4,0.195833333,1850,1165927,720,1865,1619.343056,"Urban, Urban"
40,CAL FIRE Santa Clara Unit,2016,Contra Costa,2016-07-24 19:00:00+00:00,,38.01264,"Cummings Skyway & Franklin Canyon, 6 miles southeast of Rodeo",-122.1885,Franklin Fire,The Franklin Fire,2016-07-24 16:30:00+00:00,,,,,2016-07-24 16:30:00+00:00,2016-07-24 19:00:00+00:00,Sun,0,0.104166667,1850,1165927,720,1865,1619.343056,Urban
231,CAL FIRE Santa Clara Unit,2017,Contra Costa,2018-01-09 11:48:00+00:00,,37.87808,"Deer Valley Road & Marsh Creek Road, west of Brentwood",-121.78677,Deer Complex,"The Deer Fire started on July 8, 2017 off Deer Valley Road & Marsh Creek Road, west of Brentwood (Contra Costa County) and burned 231 acres.",2017-07-08 02:20:00+00:00,,,,,2017-07-08 02:20:00+00:00,2018-01-09 11:48:00+00:00,Sat,6,185.3944444,1850,1165927,720,1865,1619.343056,Urban
20,CAL FIRE Santa Clara Unit,2017,"Contra Costa, Tulare",2018-01-09 10:26:00+00:00,,37.86549,"Hwy 24, Orinda  ",-122.2102,Fish Fire,"The Fish Fire started on June 5, 2017 off of Hwy 24 near Orinda, Contra Costa County and burned 20 acres.",2017-06-05 13:17:00+00:00,,,,,2017-06-05 13:17:00+00:00,2018-01-09 10:26:00+00:00,Mon,1,217.88125,1850,1165927,720,1865,1619.343056,"Urban, Suburban"
56,CAL FIRE Santa Clara Unit,2018,Contra Costa,2019-01-04 09:53:00+00:00,,37.79718,"off Bruce Lane and Joseph Lane, east of San Ramon",-121.85311,Bruce Fire,"The Bruce fire started July 8, 2018 off Bruce Lane and Joseph Lane, east of San Ramon (Contra Costa County) and burned 56 acres. It was contained on July 9, 2018.",2018-07-08 16:45:00+00:00,,,,,2018-07-08 16:45:00+00:00,2019-01-04 09:53:00+00:00,Sun,0,179.7138889,1850,1165927,720,1865,1619.343056,Urban
45,Moraga-Olinda Fire District ,2018,Contra Costa,2019-01-04 09:57:00+00:00,,37.86339,"Buckingham Dr and Moraga Rd, southwest of Walnut Creek ",-122.12351,Buckingham Fire,"The Buckingham Fire started on July 2, 2018 off Buckingham Dr and Moraga Rd, southwest of Walnut Creek (Contra Costa County) and burned 45 acres. It was contained on July 3, 2018. ",2018-07-02 14:25:00+00:00,,,,,2018-07-02 14:25:00+00:00,2019-01-04 09:57:00+00:00,Mon,1,185.8138889,1850,1165927,720,1865,1619.343056,Urban
40,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,2018,Contra Costa,2019-01-04 10:04:00+00:00,,37.779209," off Montbretia Way and Ironwood, East of San Ramon",-121.908976,Iron Fire,"The Iron Fire started June 19, 2018 off Montbretia Way and Ironwood, East of San Ramon (Contra Costa County) and burned 40 acres. It was contained on June 19, 2018.  ",2018-06-19 15:19:00+00:00,,,,,2018-06-19 15:19:00+00:00,2019-01-04 10:04:00+00:00,Tue,2,198.78125,1850,1165927,720,1865,1619.343056,Urban
30,Contra Costa County Fire,2018,Contra Costa,2019-01-04 09:17:00+00:00,,37.99618,"off Highway 4 and Alhambra Ave, Martinez",-122.14097,Alhambra Fire,"The Alhambra Fire started August 17, 2018 off Highway 4 and Alhambra Ave, Martinez (Contra Costa County). The fire was contained on August 18, 2018 and burned 30 acres.",2018-08-17 19:19:00+00:00,,,,,2018-08-17 19:19:00+00:00,2019-01-04 09:17:00+00:00,Fri,5,139.5819444,1850,1165927,720,1865,1619.343056,Urban
23,CAL FIRE Santa Clara Unit,2018,Contra Costa,2019-01-04 10:19:00+00:00,,37.99113,Glen Canyon Circle and  Chaparral Drive  SE of Pittsburg,-121.86473,Glen Fire,The Glen Fire started June 2nd 2018 near Glen Canyon Circle and  Chaparral Drive  SE of Pittsburg (Conta Costa County) is 100% contained at 23 acres on June 3 2018,2018-06-02 12:42:00+00:00,,,,,2018-06-02 12:42:00+00:00,2019-01-04 10:19:00+00:00,Sat,6,215.9006944,1850,1165927,720,1865,1619.343056,Urban
40,City of Moraga,2019,Contra Costa,2019-10-10 12:00:00+00:00,,37.828267,"Merrill Circle N and Merrill Dr, Moraga",-122.103867,Merrill Fire,"The Merrill Fire started October 10, 2019 off Merrill Circle N and Merrill Dr, Moraga in Contra Costa county.",2019-10-10 06:42:19+00:00,,,,,2019-10-10 06:42:19+00:00,2019-10-10 12:00:00+00:00,Thu,4,0.220613426,1850,1165927,720,1865,1619.343056,Urban
757,Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,2019,Contra Costa,2019-08-06 18:42:00+00:00,,37.908362,"Marsh Creek Rd and Morgan Territory Rd, southwest of Brentwood",-121.872941,Marsh Complex,,2019-08-03 03:16:00+00:00,,,,,2019-08-03 03:16:00+00:00,2019-08-06 18:42:00+00:00,Sat,6,3.643055556,1850,1165927,720,1865,1619.343056,Urban
200, East Contra Costa County Fire Protection District,2019,Contra Costa,2019-10-28 16:26:00+00:00,,37.99136,"East Cypress Rd and Bethel Island Road, Knightsen, CA  ",-121.64118,Cypress Complex,"The Cypress Complex started October 27, 2019 off East Cypress Rd and Bethel Island Road, Knightsen, CA  in Contra Costa County",2019-10-27 08:50:23+00:00,,,,,2019-10-27 08:50:23+00:00,2019-10-28 16:26:00+00:00,Sun,0,1.316400463,1850,1165927,720,1865,1619.343056,Urban
150,"Unified Command: CAL FIRE Santa Clara Unit, Crockett Fire and Contra Costa Fire. ",2019,Contra Costa,2019-10-28 16:30:00+00:00,,38.03545,"Commings Skyway and I-80, south of Crockett",-122.2241,Sky Fire ,"The Sky Fire started October 27, 2019 off Commings Skyway and I-80, south of Crockett in Contra Costa County.",2019-10-27 11:29:03+00:00,,,,,2019-10-27 11:29:03+00:00,2019-10-28 16:30:00+00:00,Sun,0,1.208993056,1850,1165927,720,1865,1619.343056,Urban
50,Contra Costa Fire Department ,2019,Contra Costa,2019-10-28 16:26:00+00:00,,37.97911,"Alhambra Ave and Alhambra Hills Dr, Martinez in Contra Costa County",-122.11092,Forest Fire,"The Forest Fire started October 27, 2019 off Alhambra Ave and Alhambra Hills Dr, near Martinez in Contra Costa County",2019-10-27 17:36:15+00:00,,,,,2019-10-27 17:36:15+00:00,2019-10-28 16:26:00+00:00,Sun,0,0.951215278,1850,1165927,720,1865,1619.343056,Urban
24,CAL FIRE Santa Clara Unit,2019,Contra Costa,2019-07-05 14:58:00+00:00,,37.99837, Franklin Canyon Rd. ,-122.16201,Fellow Fire,"The Fellow fire started July 5, 2019 off Franklin Canyon Rd. in Contra Costa County.",2019-07-05 13:33:56+00:00,,,,,2019-07-05 13:33:56+00:00,2019-07-05 14:58:00+00:00,Fri,5,0.05837963,1850,1165927,720,1865,1619.343056,Urban
2462,CAL FIRE Butte Unit,2013,"Butte, Butte, Butte",2013-08-22 18:00:00+00:00,,39.446268,southeast of Oroville,-121.38236,Swedes Fire,The Swedes Fire burned in August 2013 southeast of Oroville in Butte County. ,2013-08-16 16:37:00+00:00,,7,,,2013-08-16 16:37:00+00:00,2013-08-22 18:00:00+00:00,Fri,5,6.057638889,1850,211623,1640,4248,129.0384146,"Suburban, Suburban, Suburban"
298,CAL FIRE Butte Unit,2013,"Butte, Butte, Modoc",2013-06-03 20:00:00+00:00,,39.434183,Palermo Road and Lone Tree Road near Palermo,-121.576804,Lone Fire,The Lone Fire burned in June 2013 off Palermo Road and Lone Tree Road near Palermo in Butte County. ,2013-06-03 13:49:00+00:00,,9,,,2013-06-03 13:49:00+00:00,2013-06-03 20:00:00+00:00,Mon,1,0.257638889,1850,211623,1640,4248,129.0384146,"Suburban, Suburban, Rural"
92,CAL FIRE Butte Unit,2013,"Butte, San Luis Obispo",2013-08-04 14:45:00+00:00,,39.6612,Near Rocky Peak - North Fork Lake Oroville near Cherokee,-121.50354,Branch Fire,The Branch Fire burned in August 2013 near Rocky Peak in the North Fork of Lake Oroville near Cherokee in Butte County. ,2013-08-01 16:01:00+00:00,,,,,2013-08-01 16:01:00+00:00,2013-08-04 14:45:00+00:00,Thu,4,2.947222222,1850,211623,1640,4248,129.0384146,"Suburban, Suburban"
80,CAL FIRE Butte Unit,2013,"Butte, Modoc",2013-09-01 18:00:00+00:00,,39.731878,"Off Centerville Rd in the Butte Creek Canyon in the community of Centerville, west of Magalia ",-121.713938,Centerville Fire,"The Centerville Fire burned August 2013 off of Centerville Road in the Butte Creek Canyon in the community of Centerville, west of Magalia, in Butte County.",2013-08-31 17:23:00+00:00,,,,,2013-08-31 17:23:00+00:00,2013-09-01 18:00:00+00:00,Sat,6,1.025694444,1850,211623,1640,4248,129.0384146,"Suburban, Rural"
